epoch,step,train_loss,val_loss
2,3719,0.0026904339902102947,
2,3749,0.0020962434355169535,
2,3779,0.01115661021322012,
2,3809,0.01586231403052807,
2,3839,0.004973596893250942,
2,3869,0.003980173729360104,
2,3899,0.009672503918409348,
2,3929,0.010952317155897617,
2,3959,0.007710629142820835,
2,3989,0.005780055187642574,
2,4019,0.005309839267283678,
2,4049,0.003973312210291624,
2,4079,0.005777033977210522,
2,4109,0.009805348701775074,
2,4139,0.0017623582389205694,
2,4169,0.0035756127908825874,
2,4199,0.006580187473446131,
2,4229,0.012216020375490189,
2,4259,0.012215168215334415,
2,4289,0.01166735403239727,
2,4319,0.008207937702536583,
2,4349,0.01338818110525608,
2,4379,0.005588951986283064,
2,4409,0.008610325865447521,
2,4439,0.0019230670295655727,
2,4469,0.008536136709153652,
2,4499,0.0025925911031663418,
2,4529,0.009044489823281765,
2,4559,0.0043273549526929855,
2,4589,0.004748326726257801,
2,4619,0.004980758298188448,
2,4649,0.002308759605512023,
2,4679,0.0032628776971250772,
2,4709,0.00444459356367588,
2,4739,0.0029770834371447563,
2,4769,0.005477463826537132,
2,4799,0.007146175485104322,
2,4829,0.0029815328307449818,
2,4859,0.002594080986455083,
2,4889,0.00694557698443532,
2,4919,0.00463096983730793,
2,4931,,0.006934378296136856
3,4949,0.004295471590012312,
3,4979,0.006219442468136549,
3,5009,0.003553080838173628,
3,5039,0.003325896803289652,
3,5069,0.016776060685515404,
3,5099,0.012642072513699532,
3,5129,0.0033663157373666763,
3,5159,0.0032545803114771843,
3,5189,0.005185039713978767,
3,5219,0.0039492822252213955,
3,5249,0.00951899029314518,
3,5279,0.009934783913195133,
3,5309,0.0034543045330792665,
3,5339,0.002472663065418601,
3,5369,0.0034510688856244087,
3,5399,0.0029685061890631914,
3,5429,0.009469147771596909,
3,5459,0.002275735605508089,
3,5489,0.003523399354889989,
3,5519,0.009467502124607563,
3,5549,0.0035396642051637173,
3,5579,0.0024017414543777704,
3,5609,0.004159117583185434,
3,5639,0.004200116731226444,
3,5669,0.005235567223280668,
3,5699,0.002622713800519705,
3,5729,0.002295403741300106,
3,5759,0.0010666128946468234,
3,5789,0.003938307054340839,
3,5819,0.006595356855541468,
3,5849,0.007895574904978275,
3,5879,0.015359051525592804,
3,5909,0.003239117795601487,
3,5939,0.0067873671650886536,
3,5969,0.0010406130459159613,
3,5999,0.004870421718806028,
3,6029,0.0017080736579373479,
3,6059,0.004223240539431572,
3,6089,0.0029900174122303724,
3,6119,0.008586579002439976,
3,6149,0.0034083377104252577,
3,6179,0.00418872432783246,
3,6209,0.011494257487356663,
3,6239,0.002833029953762889,
3,6269,0.004233667626976967,
3,6299,0.0030741954687982798,
3,6329,0.0004336921847425401,
3,6359,0.005706699565052986,
3,6389,0.0012818695977330208,
3,6419,0.003277249401435256,
3,6449,0.008321513421833515,
3,6479,0.0068876170553267,
3,6509,0.004297087900340557,
3,6539,0.0021112209651619196,
3,6569,0.003663190407678485,
3,6575,,0.005391998216509819
4,6599,0.00578145869076252,
4,6629,0.004344220273196697,
4,6659,0.005366278812289238,
4,6689,0.003993422724306583,
4,6719,0.0021396977826952934,
4,6749,0.005798858590424061,
4,6779,0.006432007532566786,
4,6809,0.010529812425374985,
4,6839,0.004514882806688547,
4,6869,0.008686513639986515,
4,6899,0.0015624887309968472,
4,6929,0.0026004575192928314,
4,6959,0.00322833308018744,
4,6989,0.0011023369152098894,
4,7019,0.003009099280461669,
4,7049,0.009616031311452389,
4,7079,0.003770037554204464,
4,7109,0.001037159818224609,
4,7139,0.0045176618732512,
4,7169,0.003156836610287428,
4,7199,0.001974383369088173,
4,7229,0.012718948535621166,
4,7259,0.003975337836891413,
4,7289,0.011751292273402214,
4,7319,0.0033075190149247646,
4,7349,0.0013399723684415221,
4,7379,0.003436814993619919,
4,7409,0.0008979380945675075,
4,7439,0.0020504274871200323,
4,7469,0.001378841232508421,
4,7499,0.0023654501419514418,
4,7529,0.007444653660058975,
4,7559,0.004186601843684912,
4,7589,0.00444077979773283,
4,7619,0.0017986221937462687,
4,7649,0.0044813076965510845,
4,7679,0.0016151804011315107,
4,7709,0.004073185380548239,
4,7739,0.002707360778003931,
4,7769,0.004507726989686489,
4,7799,0.0046097030863165855,
4,7829,0.0019221940310671926,
4,7859,0.003564269281923771,
4,7889,0.005166659131646156,
4,7919,0.002644004998728633,
4,7949,0.005145142786204815,
4,7979,0.003235642798244953,
4,8009,0.001057990943081677,
4,8039,0.001893218606710434,
4,8069,0.0055601829662919044,
4,8099,0.004664087202399969,
4,8129,0.002868914045393467,
4,8159,0.0017469844315201044,
4,8189,0.0005664827767759562,
4,8219,0.0032774507999420166,
4,8219,,0.0063578225672245026
5,8249,0.0012631863355636597,
5,8279,0.004288509022444487,
5,8309,0.0069510978646576405,
5,8339,0.0032483860850334167,
5,8369,0.007967093028128147,
5,8399,0.0031417040154337883,
5,8429,0.0012733459006994963,
5,8459,0.003638578811660409,
5,8489,0.005160667467862368,
5,8519,0.004249162971973419,
5,8549,0.008554799482226372,
5,8579,0.006982369814068079,
5,8609,0.0021698479540646076,
5,8639,0.004205039702355862,
5,8669,0.00452714366838336,
5,8699,0.0018443310400471091,
5,8729,0.0014304055366665125,
5,8759,0.0030779866501688957,
5,8789,0.003514120588079095,
5,8819,0.0036883645225316286,
5,8849,0.008312506601214409,
5,8879,0.0020878533832728863,
5,8909,0.0011353390291333199,
5,8939,0.004371370188891888,
5,8969,0.0019455667352303863,
5,8999,0.003204634180292487,
5,9029,0.004438085947185755,
5,9059,0.010208619758486748,
5,9089,0.0010040715569630265,
5,9119,0.0012756927171722054,
5,9149,0.004682954866439104,
5,9179,0.003335740650072694,
5,9209,0.0015402031131088734,
5,9239,0.0026086941361427307,
5,9269,0.0017794194864109159,
5,9299,0.0016499817138537765,
5,9329,0.0031897861044853926,
5,9359,0.0009432933293282986,
5,9389,0.003014049492776394,
5,9419,0.003137461608275771,
5,9449,0.003962460905313492,
5,9479,0.006118013057857752,
5,9509,0.0015633499715477228,
5,9539,0.002065938198938966,
5,9569,0.0028260492254048586,
5,9599,0.0014526884770020843,
5,9629,0.0028953813016414642,
5,9659,0.0014687817310914397,
5,9689,0.00877733901143074,
5,9719,0.0053828866221010685,
5,9749,0.000683011079672724,
5,9779,0.008193538524210453,
5,9809,0.0029881407972425222,
5,9839,0.0012898922432214022,
5,9863,,0.005102939438074827
6,9869,0.0018843119032680988,
6,9899,0.004175072070211172,
6,9929,0.005126562435179949,
6,9959,0.0005232638213783503,
6,9989,0.0013420319883152843,
6,10019,0.003748801536858082,
6,10049,0.00044727485510520637,
6,10079,0.004922136198729277,
6,10109,0.002014725934714079,
6,10139,0.0034440935123711824,
6,10169,0.004154248628765345,
6,10199,0.0023099214304238558,
6,10229,0.0014851681189611554,
6,10259,0.003251881105825305,
6,10289,0.003178701037541032,
6,10319,0.001837797462940216,
6,10349,0.007261051330715418,
6,10379,0.0036418791860342026,
6,10409,0.006256232038140297,
6,10439,0.0016898794565349817,
6,10469,0.006094324868172407,
6,10499,0.006623018067330122,
6,10529,0.00970617588609457,
6,10559,0.0007142051472328603,
6,10589,0.0010084317764267325,
6,10619,0.0028592138551175594,
6,10649,0.0035498186480253935,
6,10679,0.0006671333103440702,
6,10709,0.000618310528807342,
6,10739,0.005485157482326031,
6,10769,0.001714827842079103,
6,10799,0.0035080797970294952,
6,10829,0.005465636029839516,
6,10859,0.0056129274889826775,
6,10889,0.002240979578346014,
6,10919,0.0014521138509735465,
6,10949,0.00954966526478529,
6,10979,0.001427649287506938,
6,11009,0.0008910972392186522,
6,11039,0.004540175665169954,
6,11069,0.005385603755712509,
6,11099,0.016776490956544876,
6,11129,0.003476193640381098,
6,11159,0.0032984621357172728,
6,11189,0.0018828861648216844,
6,11219,0.002202603267505765,
6,11249,0.003021012293174863,
6,11279,0.0014781514182686806,
6,11309,0.0014597297413274646,
6,11339,0.010194772854447365,
6,11369,0.0075627947226166725,
6,11399,0.0019288791809231043,
6,11429,0.0032437241170555353,
6,11459,0.0015744807897135615,
6,11489,0.0006157134776003659,
6,11507,,0.005208220332860947
7,11519,0.00324788480065763,
7,11549,0.00018114631529897451,
7,11579,0.0017616975819692016,
7,11609,0.001992088044062257,
7,11639,0.002311521442607045,
7,11669,0.0018424283480271697,
7,11699,0.0012855862732976675,
7,11729,0.0020796293392777443,
7,11759,0.0009567811503075063,
7,11789,0.0054388828575611115,
7,11819,0.0011663844343274832,
7,11849,0.0009941072203218937,
7,11879,0.003337449859827757,
7,11909,0.004010298755019903,
7,11939,0.0036506580654531717,
7,11969,0.0007271054782904685,
7,11999,0.0022652889601886272,
7,12029,0.004358552861958742,
7,12059,0.004035705700516701,
7,12089,0.0008409669972024858,
7,12119,0.00046710207243449986,
7,12149,0.009827393107116222,
7,12179,0.0032783467322587967,
7,12209,0.0006356282392516732,
7,12239,0.003598144743591547,
7,12269,0.0015380518743768334,
7,12299,0.004197966307401657,
7,12329,0.0026958449743688107,
7,12359,0.0015143814962357283,
7,12389,0.002878317143768072,
7,12419,0.004683729726821184,
7,12449,0.002514173975214362,
7,12479,0.0023951532784849405,
7,12509,0.0032647603657096624,
7,12539,0.0015143356285989285,
7,12569,0.002100002486258745,
7,12599,0.0007382870535366237,
7,12629,0.0044223652221262455,
7,12659,0.0019630903843790293,
7,12689,0.00426119938492775,
7,12719,0.0062733604572713375,
7,12749,0.007028891239315271,
7,12779,0.0005002557300031185,
7,12809,0.006180374417454004,
7,12839,0.00443640211597085,
7,12869,0.000906147004570812,
7,12899,0.0007660951814614236,
7,12929,0.0025152196176350117,
7,12959,0.0026247212663292885,
7,12989,0.0018764823907986283,
7,13019,0.004263866227120161,
7,13049,0.006359081249684095,
7,13079,0.0004596439830493182,
7,13109,0.0005494263023138046,
7,13139,0.0010196433868259192,
7,13151,,0.00534670427441597
8,13169,0.0012255302863195539,
8,13199,0.007887639105319977,
8,13229,0.004471728578209877,
8,13259,0.0032215649262070656,
8,13289,0.0036981580778956413,
8,13319,0.0014026674907654524,
8,13349,0.0021365920547395945,
8,13379,0.0007390488171949983,
8,13409,0.0019978357013314962,
8,13439,0.00406524445861578,
8,13469,0.0013030142290517688,
8,13499,0.007814989425241947,
8,13529,0.002632088726386428,
8,13559,0.0010155419586226344,
8,13589,0.0008540894486941397,
8,13619,0.0012877092231065035,
8,13649,0.0008131461800076067,
8,13679,0.005488980561494827,
8,13709,0.002504359930753708,
8,13739,0.002142244717106223,
8,13769,0.005870088003575802,
8,13799,0.001026224810630083,
8,13829,0.004226813558489084,
8,13859,0.003746525151655078,
8,13889,0.00424402067437768,
8,13919,0.005218238569796085,
8,13949,0.007337097078561783,
8,13979,0.0007529873983003199,
8,14009,0.002942089457064867,
8,14039,0.00027166656218469143,
8,14069,0.0006857496337033808,
8,14099,0.0027518465649336576,
8,14129,0.0014018360525369644,
8,14159,0.005081695504486561,
8,14189,0.002394215203821659,
8,14219,0.003262006212025881,
8,14249,0.0005210788222029805,
8,14279,0.001394428894855082,
8,14309,0.00047512102173641324,
8,14339,0.0007169916061684489,
8,14369,0.00100154138635844,
8,14399,0.00034070227411575615,
8,14429,0.003063362557440996,
8,14459,0.003222930710762739,
8,14489,0.004598959349095821,
8,14519,0.003101829206570983,
8,14549,0.003636948298662901,
8,14579,0.0029138028621673584,
8,14609,0.0023853001184761524,
8,14639,0.00511950021609664,
8,14669,0.0016094802413135767,
8,14699,0.0002013133926084265,
8,14729,0.0033498997800052166,
8,14759,0.001254995702765882,
8,14789,0.0015789541648700833,
8,14795,,0.005025181919336319
9,14819,0.0016228548483923078,
9,14849,0.001059661852195859,
9,14879,0.0012132313568145037,
9,14909,0.01841835118830204,
9,14939,0.0011000520316883922,
9,14969,0.0005916915251873434,
9,14999,0.0023728040978312492,
9,15029,0.00454289885237813,
9,15059,0.009304647333920002,
9,15089,0.007646856363862753,
9,15119,0.003396263113245368,
9,15149,0.0018086883937940001,
9,15179,0.0036091709043830633,
9,15209,0.004120226018130779,
9,15239,0.002009279327467084,
9,15269,0.002377306343987584,
9,15299,0.003171539166942239,
9,15329,0.0017484031850472093,
9,15359,0.0032664884347468615,
9,15389,0.0011178217828273773,
9,15419,0.0005291779525578022,
9,15449,0.0016058784676715732,
9,15479,0.003092631697654724,
9,15509,0.0036959988065063953,
9,15539,0.0021852406207472086,
9,15569,0.0021758556831628084,
9,15599,0.002508297096937895,
9,15629,0.00019276172679383308,
9,15659,0.0027308703865855932,
9,15689,0.0022582015953958035,
9,15719,0.0007062451913952827,
9,15749,0.0025413199327886105,
9,15779,0.00384639878757298,
9,15809,0.0032178438268601894,
9,15839,0.008409567177295685,
9,15869,0.002532257465645671,
9,15899,0.0029070305172353983,
9,15929,0.001460379222407937,
9,15959,0.005452010314911604,
9,15989,0.0008669962990097702,
9,16019,0.003935063723474741,
9,16049,0.004277718253433704,
9,16079,0.004588679410517216,
9,16109,0.0019511415157467127,
9,16139,0.0006979777244850993,
9,16169,0.005518034566193819,
9,16199,0.0005547053297050297,
9,16229,0.00045094278175383806,
9,16259,0.003297241870313883,
9,16289,0.002212329301983118,
9,16319,0.001575003145262599,
9,16349,0.0035720921587198973,
9,16379,0.004315763246268034,
9,16409,0.004388443194329739,
9,16439,5.749811316491105e-05,
9,16439,,0.005174961406737566
